blocks,delta_cp_deg,dm21,dm31,dm32,eps,g_diag,g_off,jarlskog,label,m_light,ok_3d,phase12_pi,phase23_pi,score,theta12,theta13,theta23,theta_e_deg,ue3,um3,ut3
"[[0, 1], [2]]",30.14156367641967,-3.0666244389933584e-14,-2.9453661124604556e-14,1.2125832653290314e-15,0.08,0.725,1.0,5.071083229698695e-06,1⊕2,"[1.8704118205145433e-07, 6.571270343907404e-08, 7.436896300608692e-08]",False,0.088,0.016,3009.440939925896,7.474530772966671,0.20678002098161238,88.75653249043945,5.729577951308233,0.003608984359062113,0.9997579969009428,0.021700757233577145
"[[0, 1], [2]]",-169.94678147782935,-2.2969241895513915e-14,-2.1966823793240813e-14,1.0024181022731025e-15,0.08,0.75,1.0,-3.514057285683683e-06,1⊕2,"[1.6648423232466836e-07, 6.89039746111952e-08, 7.58299137510609e-08]",False,0.088,0.016,2977.9371169301503,7.985149009648892,0.4860779530389838,89.01145396556946,5.729577951308233,0.008483558937207428,0.9998151834002235,0.017251906275448026
"[[0, 1], [2]]",-175.5680101702678,-1.6627346525067774e-14,-1.582864035234014e-14,7.987061727276339e-16,0.08,0.775,1.0,-1.572165816479706e-05,1⊕2,"[1.4765235382767937e-07, 7.192962578650363e-08, 7.728245103847368e-08]",False,0.088,0.016,2602.4577907422663,8.700525563656662,1.016660142901626,85.58757806251991,5.729577951308233,0.017743135756533225,0.9968791405837307,0.07692307977822807
"[[0, 1], [2]]",-178.0242304375027,-1.1446006826795509e-14,-1.0830422605993985e-14,6.155842208015226e-16,0.08,0.8,1.0,-3.580867192897827e-05,1⊕2,"[1.3050737500679726e-07, 7.474067235695235e-08, 7.87512052299571e-08]",False,0.088,0.016,2038.436564859005,9.744234747065699,2.0875743216810734,79.99101607360531,5.729577951308233,0.03642698449864831,0.9841269311039414,0.17368724269868913
"[[0, 1], [2]]",-179.1526273630447,-7.267119340063647e-15,-6.7847500292108934e-15,4.82369310852754e-16,0.08,0.825,1.0,-6.769330910442853e-05,1⊕2,"[1.1502781687196332e-07, 7.722874668325443e-08, 8.029102456139812e-08]",False,0.088,0.016,1259.5962331517376,11.331308362748846,4.422128323966029,70.84262780994257,5.729577951308233,0.07710409624391919,0.9418086935092038,0.327187015593368
"[[0, 1, 2]]",-179.6296263682478,-3.9930262667717374e-15,-3.5505698140971373e-15,4.424564526746001e-16,0.08,0.85,1.0,-0.00010862990363810653,3D,"[1.0130888214731572e-07, 7.918625723676406e-08, 8.193240987449087e-08]",True,0.088,0.016,588.4557937922634,14.496096187382102,9.48359583106634,60.04705170056536,5.729577951308233,0.16476521886595968,0.8545939783684849,0.492464775175218
"[[0, 1, 2]]",-179.83553535107222,-1.7938043241426874e-15,-1.2905399264589965e-15,5.032643976836908e-16,0.08,0.875,1.0,-0.00014383053505486054,3D,"[9.050329699936269e-08, 7.998151313655028e-08, 8.306808557620583e-08]",True,0.088,0.016,1410.9964793684615,30.8808059987519,21.075645921719328,66.69791911607803,5.729577951308233,0.3596002154520272,0.8569948559845902,0.3691171925863216
"[[0, 1, 2]]",-179.91826546262578,2.2459333775565593e-15,1.3777527711514619e-15,-8.681806064050975e-16,0.08,0.9,1.0,-1.5767346400129392e-05,3D,"[7.442797992258772e-08, 8.823523997198443e-08, 8.317016872959067e-08]",True,0.088,0.016,1211.8090134868173,14.763009926067127,10.151507689250593,74.15524923255026,5.729577951308233,0.17625170256569705,0.9469449734388007,0.2687574271005038
"[[0, 1], [2]]",-179.8202102777562,3.837852831934399e-15,2.819151360393276e-15,-1.018701471541123e-15,0.08,0.925,1.0,-5.500073098687616e-06,1⊕2,"[6.518175185532886e-08, 8.99250443806622e-08, 8.407028092806009e-08]",False,0.088,0.016,1626.1775616362377,5.127707525144195,3.7054406061514342,71.13646437246213,5.160851348978196,0.06462706652695295,0.9443130805935638,0.3226393467821525
"[[0], [1], [2]]",-179.97817665637353,5.274837444523298e-15,4.047016675032516e-15,-1.2278207694907818e-15,0.08,0.95,1.0,-2.4237553684423523e-07,split,"[5.645243676420713e-08, 9.198758101580942e-08, 8.505230327068939e-08]",False,0.088,0.016,1889.9052792559778,3.190637110484421,2.2489627221921453,72.11615064939909,3.802691416140728,0.03924172579709175,0.9509479690660132,0.3068518324626578
"[[0], [1], [2]]",179.59975008410845,6.484372892718964e-15,5.030170724193127e-15,-1.454202168525837e-15,0.08,0.975,1.0,2.1645956156588e-06,split,"[4.862702680853211e-08, 9.406891425416084e-08, 8.599278144373996e-08]",False,0.088,0.016,2060.6435227902557,2.2698942691344577,1.6301945324995677,73.28587828663969,3.1326895194920854,0.028448423363129475,0.9573640011197846,0.28748018465290665
"[[0], [1], [2]]",178.92286465690015,7.495617374853263e-15,5.80757909994829e-15,-1.688038274904973e-15,0.08,1.0,1.0,3.3927259563665707e-06,split,"[4.1706051475078145e-08, 9.609897036126417e-08, 8.687332058572504e-08]",False,0.088,0.016,2177.5966060923765,1.7430472563871917,1.3032030779105352,74.25704149683895,2.72160215154068,0.022743223403802536,0.962239630649333,0.2712519843190831
"[[0], [1], [2]]",177.97223631779283,8.345536133999466e-15,6.420143414558898e-15,-1.9253927194405673e-15,0.08,1.025,1.0,4.1728051147062914e-06,split,"[3.5629685300339934e-08, 9.805616048265772e-08, 8.769046635273505e-08]",False,0.088,0.016,2263.455287105877,1.4070756755682978,1.1046172913765007,75.0470216258562,2.4395492796307874,0.019278014423114144,0.9659583638430209,0.2579782887795338
"[[0], [1], [2]]",176.79359437366472,9.067206097249842e-15,6.902942568280242e-15,-2.1642635289696005e-15,0.08,1.05,1.0,4.650925147072472e-06,split,"[3.032457720741659e-08, 9.993390855989979e-08, 8.844502558702106e-08]",False,0.088,0.016,2332.710775772647,1.1761130394744959,0.9731779458446711,75.74607937694529,2.2321817300142555,0.016984342683832296,0.9690742600599817,0.24618409898447474
"[[0], [1], [2]]",175.385839607489,9.687762726429314e-15,7.28432573537136e-15,-2.4034369910579532e-15,0.08,1.075,1.0,4.9987150564150085e-06,split,"[2.5715536856059497e-08, 1.0173028832272455e-07, 8.913817684453006e-08]",False,0.088,0.016,2386.527738577868,1.0101733121045038,0.8779715052089475,76.2993373933023,2.072227342703738,0.015322893828105425,0.9714323190727223,0.23682157500051598
"[[0], [1], [2]]",173.81454756179508,1.0229044361621347e-14,7.586930644964513e-15,-2.6421137166568343e-15,0.08,1.1,1.0,5.212889911591124e-06,split,"[2.172952267684891e-08, 1.034466844194875e-07, 8.97725058173615e-08]",False,0.088,0.016,2431.7878230451684,0.8856393362315156,0.805975119507873,76.78243588281381,1.944340116845647,0.014066455606312908,0.9734125392730971,0.22862668963307095
"[[0], [1], [2]]",172.01594344921622,1.0708128848764492e-14,7.828431318920226e-15,-2.8796975298442665e-15,0.08,1.125,1.0,5.389513772186679e-06,split,"[1.8297398627516963e-08, 1.0508531603082684e-07, 9.03505734096607e-08]",False,0.088,0.016,2473.83319217442,0.7898112348221464,0.7500084809484404,77.25948821321876,1.8391761998924938,0.013089743579137001,0.975295289791096,0.22051702048670593
"[[0], [1], [2]]",-138.74088757471014,8.24458989477907e-15,1.136594419895173e-14,3.12135430417266e-15,0.08,1.15,1.0,-5.205140762051421e-05,split,"[5.398788327299998e-10, 9.080132908682063e-08, 1.066125492993473e-07]",False,0.088,0.016,2444.170322084695,1.5383678799898548,0.8052629323932206,12.373949595222316,1.7375280996872255,0.014054026824979474,0.21427008197417693,0.9766733416556339
